ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value
2021S05075350323.01,5350323.01,5350323.01,4274.0,1903.0,1815.0,87000.0,76500.0,0.5842696629213483,735.0,1040.0,1200000.0,22080.0,1620.0,1840.0,1200000.0
2021S05075350323.02,5350323.02,5350323.02,4950.0,1936.0,1825.0,101000.0,87000.0,0.40700808625336926,1100.0,755.0,1510000.0,29040.0,1540.0,2420.0,1510000.0
2021S05075350324.01,5350324.01,5350324.01,3275.0,1195.0,1115.0,91000.0,82000.0,0.27232142857142855,815.0,305.0,1000000.0,9600.0,1240.0,800.0,1000000.0
2021S05075350324.02,5350324.02,5350324.02,5925.0,2252.0,2160.0,87000.0,78500.0,0.29930394431554525,1510.0,645.0,1200000.0,8460.0,1030.0,705.0,1200000.0
2021S05075350324.03,5350324.03,5350324.03,3671.0,1754.0,1670.0,84000.0,75000.0,0.2434017595307918,1290.0,415.0,900000.0,6672.0,1540.0,556.0,900000.0
2021S05075350324.05,5350324.05,5350324.05,3336.0,1411.0,1375.0,72500.0,65500.0,0.35507246376811596,890.0,490.0,800000.0,6720.0,1110.0,560.0,800000.0
2021S05075350324.06,5350324.06,5350324.06,3442.0,1200.0,1170.0,100000.0,88000.0,0.17543859649122806,940.0,200.0,750000.0,26880.0,1250.0,2240.0,750000.0
2021S05075350330.00,5350330.00,5350330.00,4252.0,1759.0,1705.0,102000.0,88000.0,0.25360230547550433,1300.0,440.0,1000000.0,18360.0,1680.0,1530.0,1000000.0
2021S05075350331.01,5350331.01,5350331.01,5545.0,2294.0,2225.0,102000.0,87000.0,0.18949771689497716,1780.0,415.0,800000.0,15600.0,1480.0,1300.0,800000.0
2021S05075350331.03,5350331.03,5350331.03,6065.0,1931.0,1850.0,72000.0,67000.0,0.7574123989218329,450.0,1405.0,500000.0,15120.0,1600.0,1260.0,500000.0
2021S05075350331.04,5350331.04,5350331.04,3372.0,1400.0,1340.0,88000.0,76500.0,0.10486891385767791,1195.0,140.0,500000.0,18480.0,1640.0,1540.0,500000.0
2021S05075350332.00,5350332.00,5350332.00,7337.0,2902.0,2760.0,63200.0,58800.0,0.6286231884057971,1030.0,1735.0,800000.0,13440.0,1740.0,1120.0,800000.0
2021S05075350333.00,5350333.00,5350333.00,4717.0,1711.0,1630.0,106000.0,93000.0,0.23636363636363636,1255.0,390.0,1000000.0,17040.0,1600.0,1420.0,1000000.0
2021S05075350334.00,5350334.00,5350334.00,3610.0,1359.0,1285.0,125000.0,106000.0,0.1541501976284585,1075.0,195.0,1200000.0,18000.0,2020.0,1500.0,1200000.0
2021S05075350335.00,5350335.00,5350335.00,7857.0,3091.0,2960.0,75500.0,68000.0,0.527027027027027,1395.0,1560.0,950000.0,14400.0,1820.0,1200.0,950000.0
2021S05075350336.00,5350336.00,5350336.00,6901.0,2573.0,2440.0,96000.0,85000.0,0.1799163179916318,1960.0,430.0,900000.0,16200.0,1720.0,1350.0,900000.0
2021S05075350337.01,5350337.01,5350337.01,1177.0,630.0,565.0,65000.0,58400.0,0.5491803278688525,280.0,335.0,624000.0,13560.0,1760.0,1130.0,624000.0
2021S05075350337.02,5350337.02,5350337.02,2008.0,884.0,840.0,65000.0,60000.0,0.6606060606060606,275.0,545.0,1100000.0,12000.0,1550.0,1000.0,1100000.0
2021S05075350338.00,5350338.00,5350338.00,6092.0,2811.0,2675.0,91000.0,79000.0,0.3469387755102041,1760.0,935.0,1000000.0,11400.0,1840.0,950.0,1000000.0
2021S05075350339.00,5350339.00,5350339.00,6937.0,3257.0,3090.0,100000.0,84000.0,0.34248788368336025,2035.0,1060.0,1200000.0,18000.0,1780.0,1500.0,1200000.0
2021S05075350340.00,5350340.00,5350340.00,6931.0,2577.0,2455.0,78500.0,72000.0,0.49690721649484537,1220.0,1205.0,950000.0,15360.0,1560.0,1280.0,950000.0
2021S05075350341.02,5350341.02,5350341.02,4576.0,1924.0,1790.0,68500.0,62400.0,0.46175637393767704,955.0,815.0,700000.0,13920.0,1660.0,1160.0,700000.0
2021S05075350341.03,5350341.03,5350341.03,3185.0,1238.0,1165.0,48800.0,47200.0,0.9915611814345991,10.0,1175.0,760000.0,12000.0,,1000.0,
2021S05075350341.04,5350341.04,5350341.04,6152.0,2493.0,2360.0,62000.0,57600.0,0.7161016949152542,670.0,1690.0,850000.0,13800.0,1820.0,1150.0,850000.0
2021S05075350342.00,5350342.00,5350342.00,7329.0,2438.0,2365.0,94000.0,84000.0,0.40325865580448067,1465.0,990.0,880000.0,14280.0,2100.0,1190.0,880000.0
2021S05075350343.00,5350343.00,5350343.00,4260.0,1650.0,1550.0,75000.0,67500.0,0.410958904109589,855.0,600.0,850000.0,13200.0,1200.0,1100.0,850000.0
2021S05075350344.01,5350344.01,5350344.01,5183.0,1973.0,1840.0,76000.0,69000.0,0.4808743169398907,945.0,880.0,850000.0,12720.0,1740.0,1060.0,850000.0
2021S05075350344.02,5350344.02,5350344.02,3301.0,1842.0,1770.0,42400.0,40000.0,0.547752808988764,805.0,975.0,448000.0,6288.0,1450.0,524.0,448000.0
2021S05075350345.00,5350345.00,5350345.00,4042.0,1449.0,1360.0,91000.0,83000.0,0.23529411764705882,1040.0,320.0,850000.0,16560.0,1700.0,1380.0,850000.0
2021S05075350346.01,5350346.01,5350346.01,4630.0,1707.0,1610.0,71500.0,67000.0,0.6024844720496895,645.0,970.0,800000.0,13080.0,1780.0,1090.0,800000.0
2021S05075350346.02,5350346.02,5350346.02,5323.0,2030.0,1960.0,76000.0,68500.0,0.7091836734693877,565.0,1390.0,700000.0,14400.0,1760.0,1200.0,700000.0
2021S05075350347.00,5350347.00,5350347.00,3390.0,1109.0,1080.0,108000.0,93000.0,0.18099547511312217,905.0,200.0,800000.0,28800.0,2080.0,2400.0,800000.0
2021S05075350348.00,5350348.00,5350348.00,5780.0,2020.0,1945.0,98000.0,85000.0,0.2071611253196931,1550.0,405.0,900000.0,18360.0,1600.0,1530.0,900000.0
2021S05075350349.00,5350349.00,5350349.00,5633.0,2350.0,2220.0,68000.0,62000.0,0.683371298405467,700.0,1500.0,900000.0,14760.0,1620.0,1230.0,900000.0
2021S05075350350.00,5350350.00,5350350.00,5228.0,2046.0,1945.0,81000.0,74000.0,0.3494897959183674,1280.0,685.0,900000.0,11880.0,1100.0,990.0,900000.0
2021S05075350351.01,5350351.01,5350351.01,5376.0,2119.0,1990.0,72000.0,66000.0,0.538860103626943,885.0,1040.0,900000.0,13440.0,1320.0,1120.0,900000.0
2021S05075350351.02,5350351.02,5350351.02,2683.0,1074.0,1015.0,74000.0,67000.0,0.5767441860465117,460.0,620.0,800000.0,13920.0,1440.0,1160.0,800000.0
2021S05075350352.00,5350352.00,5350352.00,5278.0,1917.0,1830.0,81000.0,73500.0,0.31693989071038253,1250.0,580.0,750000.0,15000.0,1560.0,1250.0,750000.0
2021S05075350353.02,5350353.02,5350353.02,5464.0,1717.0,1640.0,91000.0,82000.0,0.3695652173913043,1015.0,595.0,900000.0,15720.0,1430.0,1310.0,900000.0
2021S05075350353.03,5350353.03,5350353.03,3000.0,1094.0,1045.0,83000.0,75000.0,0.28095238095238095,755.0,295.0,600000.0,18000.0,1330.0,1500.0,600000.0
2021S05075350353.04,5350353.04,5350353.04,4255.0,1637.0,1535.0,67500.0,62800.0,0.49514563106796117,775.0,765.0,700000.0,13800.0,1190.0,1150.0,700000.0
2021S05075350354.00,5350354.00,5350354.00,5421.0,1847.0,1715.0,90000.0,81000.0,0.29428571428571426,1230.0,515.0,900000.0,15960.0,1430.0,1330.0,900000.0
2021S05075350355.02,5350355.02,5350355.02,5097.0,1975.0,1900.0,77500.0,70000.0,0.36939313984168864,1195.0,700.0,755000.0,14400.0,1480.0,1200.0,755000.0
2021S05075350355.04,5350355.04,5350355.04,5152.0,1803.0,1740.0,76000.0,70500.0,0.7285714285714285,480.0,1275.0,600000.0,16440.0,2100.0,1370.0,600000.0
2021S05075350355.05,5350355.05,5350355.05,3525.0,1488.0,1395.0,67000.0,61200.0,0.6981818181818182,415.0,960.0,552000.0,14520.0,1780.0,1210.0,552000.0
2021S05075350355.06,5350355.06,5350355.06,1791.0,610.0,585.0,69500.0,64500.0,0.6869565217391305,180.0,395.0,900000.0,12000.0,2360.0,1000.0,900000.0
2021S05075350356.00,5350356.00,5350356.00,4962.0,1599.0,1515.0,99000.0,88000.0,0.20333333333333334,1190.0,305.0,900000.0,16920.0,1720.0,1410.0,900000.0
2021S05075350357.01,5350357.01,5350357.01,6706.0,2480.0,2355.0,57200.0,54400.0,0.7873684210526316,505.0,1870.0,800000.0,13440.0,910.0,1120.0,800000.0
2021S05075350357.02,5350357.02,5350357.02,5001.0,1775.0,1705.0,61200.0,58400.0,0.6934523809523809,520.0,1165.0,880000.0,12000.0,1540.0,1000.0,880000.0
2021S05075350358.01,5350358.01,5350358.01,3504.0,1181.0,1115.0,95000.0,85000.0,0.15283842794759825,975.0,175.0,850000.0,10440.0,1500.0,870.0,850000.0
2021S05075350358.02,5350358.02,5350358.02,5280.0,2151.0,2045.0,64500.0,59200.0,0.47,1060.0,940.0,600000.0,11160.0,1460.0,930.0,600000.0
2021S05075350358.03,5350358.03,5350358.03,5718.0,2298.0,2210.0,58800.0,54400.0,0.5778781038374717,940.0,1280.0,750000.0,6576.0,1860.0,548.0,750000.0
2021S05075350359.00,5350359.00,5350359.00,7681.0,2947.0,2760.0,67000.0,62000.0,0.5036231884057971,1370.0,1390.0,695000.0,13920.0,1720.0,1160.0,695000.0
2021S05075350360.00,5350360.00,5350360.00,6231.0,2126.0,2050.0,107000.0,94000.0,0.17560975609756097,1690.0,360.0,850000.0,14400.0,1820.0,1200.0,850000.0
2021S05075350361.01,5350361.01,5350361.01,6037.0,2023.0,1975.0,138000.0,117000.0,0.09390862944162437,1785.0,185.0,1200000.0,16440.0,1140.0,1370.0,1200000.0
2021S05075350361.02,5350361.02,5350361.02,7416.0,2490.0,2445.0,132000.0,113000.0,0.0653061224489796,2285.0,160.0,900000.0,19200.0,1700.0,1600.0,900000.0
2021S05075350362.01,5350362.01,5350362.01,6291.0,2145.0,2085.0,96000.0,86000.0,0.33890214797136037,1385.0,710.0,890000.0,16800.0,1740.0,1400.0,890000.0
2021S05075350362.02,5350362.02,5350362.02,5803.0,1765.0,1695.0,126000.0,111000.0,0.14749262536873156,1450.0,250.0,1100000.0,13200.0,1380.0,1100.0,1100000.0
2021S05075350362.03,5350362.03,5350362.03,6875.0,2200.0,2100.0,117000.0,103000.0,0.1288782816229117,1825.0,270.0,1000000.0,17280.0,1300.0,1440.0,1000000.0
2021S05075350362.04,5350362.04,5350362.04,5240.0,1918.0,1840.0,89000.0,79000.0,0.28415300546448086,1310.0,520.0,750000.0,15240.0,1390.0,1270.0,750000.0
2021S05075350363.02,5350363.02,5350363.02,3270.0,1126.0,1090.0,99000.0,88000.0,0.2523809523809524,785.0,265.0,820000.0,16680.0,1600.0,1390.0,820000.0
2021S05075350363.04,5350363.04,5350363.04,3908.0,1172.0,1150.0,107000.0,96000.0,0.225531914893617,910.0,265.0,850000.0,16320.0,1940.0,1360.0,850000.0
2021S05075350363.05,5350363.05,5350363.05,4665.0,1779.0,1695.0,61200.0,57600.0,0.7038123167155426,505.0,1200.0,448000.0,13440.0,1740.0,1120.0,448000.0
2021S05075350363.06,5350363.06,5350363.06,7176.0,3441.0,3265.0,72500.0,65000.0,0.3235294117647059,2190.0,1045.0,500000.0,21600.0,1760.0,1800.0,500000.0
2021S05075350363.07,5350363.07,5350363.07,5164.0,2011.0,1935.0,55600.0,52800.0,0.8197969543147208,355.0,1615.0,900000.0,13080.0,1110.0,1090.0,900000.0
2021S05075350364.01,5350364.01,5350364.01,5865.0,2029.0,1940.0,89000.0,81000.0,0.3324742268041237,1295.0,645.0,800000.0,13560.0,1760.0,1130.0,800000.0
2021S05075350364.02,5350364.02,5350364.02,3110.0,999.0,950.0,97000.0,85000.0,0.2849462365591398,665.0,265.0,850000.0,17760.0,1840.0,1480.0,850000.0
2021S05075350365.00,5350365.00,5350365.00,7650.0,2450.0,2325.0,91000.0,82000.0,0.35106382978723405,1520.0,825.0,850000.0,18720.0,1840.0,1560.0,850000.0
2021S05075350366.00,5350366.00,5350366.00,6228.0,2157.0,2080.0,80000.0,73500.0,0.39285714285714285,1275.0,825.0,850000.0,13200.0,1700.0,1100.0,850000.0
2021S05075350367.01,5350367.01,5350367.01,4534.0,1394.0,1350.0,82000.0,75500.0,0.6410256410256411,490.0,875.0,890000.0,16200.0,1500.0,1350.0,890000.0
2021S05075350367.02,5350367.02,5350367.02,3560.0,1222.0,1170.0,99000.0,86000.0,0.14655172413793102,990.0,170.0,900000.0,21600.0,810.0,1800.0,900000.0
2021S05075350368.01,5350368.01,5350368.01,6624.0,3770.0,3435.0,65000.0,58400.0,0.3888888888888889,2140.0,1365.0,500000.0,22080.0,1380.0,1840.0,500000.0
2021S05075350368.02,5350368.02,5350368.02,4365.0,1621.0,1560.0,75500.0,68500.0,0.3511705685618729,970.0,525.0,900000.0,9240.0,940.0,770.0,900000.0
2021S05075350369.00,5350369.00,5350369.00,8145.0,2489.0,2415.0,88000.0,80000.0,0.4306418219461698,1380.0,1040.0,890000.0,15600.0,1600.0,1300.0,890000.0
2021S05075350370.01,5350370.01,5350370.01,9656.0,3795.0,3680.0,68500.0,62400.0,0.5,1845.0,1840.0,500000.0,15480.0,1560.0,1290.0,500000.0
2021S05075350370.02,5350370.02,5350370.02,5574.0,1885.0,1835.0,85000.0,77000.0,0.3157894736842105,1235.0,570.0,750000.0,18000.0,1700.0,1500.0,750000.0
2021S05075350370.03,5350370.03,5350370.03,4262.0,1446.0,1375.0,92000.0,82000.0,0.33807829181494664,930.0,475.0,850000.0,14640.0,1570.0,1220.0,850000.0
2021S05075350371.00,5350371.00,5350371.00,8463.0,3020.0,2890.0,90000.0,79000.0,0.3027681660899654,2015.0,875.0,900000.0,20400.0,1740.0,1700.0,900000.0
2021S05075350372.00,5350372.00,5350372.00,4333.0,1514.0,1440.0,101000.0,90000.0,0.16326530612244897,1235.0,240.0,950000.0,19200.0,1410.0,1600.0,950000.0
2021S05075350373.00,5350373.00,5350373.00,4934.0,1874.0,1770.0,82000.0,74000.0,0.5287356321839081,820.0,920.0,900000.0,15720.0,1740.0,1310.0,900000.0
2021S05075350374.01,5350374.01,5350374.01,5150.0,1937.0,1795.0,94000.0,83000.0,0.30833333333333335,1245.0,555.0,900000.0,16920.0,1520.0,1410.0,900000.0
2021S05075350374.02,5350374.02,5350374.02,3171.0,1084.0,1065.0,91000.0,82000.0,0.10648148148148148,965.0,115.0,850000.0,13200.0,1250.0,1100.0,850000.0
2021S05075350374.03,5350374.03,5350374.03,4053.0,1700.0,1610.0,64000.0,58400.0,0.6175548589341693,605.0,985.0,900000.0,13800.0,1220.0,1150.0,900000.0
2021S05075350375.01,5350375.01,5350375.01,6266.0,2799.0,2720.0,54800.0,50800.0,0.6,1075.0,1620.0,850000.0,13440.0,1140.0,1120.0,850000.0
2021S05075350375.02,5350375.02,5350375.02,1887.0,695.0,675.0,118000.0,99000.0,0.2814814814814815,485.0,190.0,1200000.0,14760.0,840.0,1230.0,1200000.0
2021S05075350375.03,5350375.03,5350375.03,5221.0,1908.0,1845.0,75500.0,68500.0,0.6124661246612466,715.0,1130.0,1000000.0,16080.0,1180.0,1340.0,1000000.0
2021S05075350375.04,5350375.04,5350375.04,5785.0,1934.0,1880.0,96000.0,85000.0,0.20580474934036938,1505.0,390.0,800000.0,20400.0,1620.0,1700.0,800000.0
2021S05075350375.05,5350375.05,5350375.05,6915.0,2768.0,2685.0,79500.0,71000.0,0.5268022181146026,1285.0,1425.0,1000000.0,16440.0,1210.0,1370.0,1000000.0
2021S05075350376.01,5350376.01,5350376.01,5025.0,1653.0,1600.0,79000.0,73000.0,0.334384858044164,1055.0,530.0,1000000.0,10200.0,1500.0,850.0,1000000.0
2021S05075350376.02,5350376.02,5350376.02,4667.0,1639.0,1565.0,74500.0,68500.0,0.371875,1000.0,595.0,650000.0,16200.0,1440.0,1350.0,650000.0
2021S05075350376.04,5350376.04,5350376.04,5296.0,2030.0,1930.0,80000.0,73000.0,0.3213367609254499,1315.0,625.0,800000.0,17760.0,1150.0,1480.0,800000.0
2021S05075350376.05,5350376.05,5350376.05,6299.0,2043.0,1980.0,82000.0,75000.0,0.09873417721518987,1785.0,195.0,1000000.0,19200.0,1210.0,1600.0,1000000.0
2021S05075350376.06,5350376.06,5350376.06,428.0,252.0,220.0,35200.0,34800.0,0.16666666666666666,170.0,35.0,428000.0,13344.0,910.0,,428000.0
2021S05075350376.08,5350376.08,5350376.08,6056.0,2222.0,2155.0,82000.0,74500.0,0.13647058823529412,1835.0,290.0,604000.0,19440.0,1510.0,1620.0,604000.0
2021S05075350376.09,5350376.09,5350376.09,4250.0,1639.0,1580.0,72000.0,66000.0,0.16560509554140126,1305.0,260.0,650000.0,21120.0,1110.0,1760.0,650000.0
2021S05075350376.11,5350376.11,5350376.11,3313.0,1053.0,1020.0,78000.0,73500.0,0.47738693467336685,525.0,475.0,715000.0,16320.0,1680.0,1360.0,715000.0
2021S05075350376.12,5350376.12,5350376.12,5081.0,1921.0,1870.0,86000.0,77000.0,0.14285714285714285,1620.0,270.0,650000.0,11400.0,1460.0,950.0,650000.0
2021S05075350376.13,5350376.13,5350376.13,3626.0,1379.0,1325.0,74500.0,68500.0,0.12830188679245283,1155.0,170.0,700000.0,14400.0,1310.0,1200.0,700000.0
2021S05075350376.14,5350376.14,5350376.14,3472.0,1078.0,1050.0,95000.0,86000.0,0.09004739336492891,955.0,95.0,1000000.0,18480.0,920.0,1540.0,1000000.0
2021S05075350376.15,5350376.15,5350376.15,3560.0,1572.0,1510.0,75000.0,68500.0,0.1423841059602649,1300.0,215.0,650000.0,21600.0,1310.0,1800.0,650000.0
2021S05075350376.16,5350376.16,5350376.16,4484.0,1959.0,1845.0,60800.0,56000.0,0.7336956521739131,495.0,1350.0,500000.0,17040.0,1370.0,1420.0,500000.0
2021S05075350377.02,5350377.02,5350377.02,4356.0,1466.0,1385.0,91000.0,83000.0,0.1948529411764706,1095.0,265.0,1000000.0,17400.0,1000.0,1450.0,1000000.0
2021S05075350377.03,5350377.03,5350377.03,2682.0,862.0,840.0,98000.0,88000.0,0.1686746987951807,690.0,140.0,1000000.0,18000.0,1090.0,1500.0,1000000.0
2021S05075350377.04,5350377.04,5350377.04,5466.0,1716.0,1655.0,90000.0,82000.0,0.12012012012012012,1470.0,200.0,830000.0,10440.0,1130.0,870.0,830000.0
2021S05075350377.06,5350377.06,5350377.06,3408.0,985.0,955.0,91000.0,83000.0,0.1111111111111111,840.0,105.0,1000000.0,7800.0,850.0,650.0,1000000.0
2021S05075350377.07,5350377.07,5350377.07,4556.0,1313.0,1270.0,91000.0,83000.0,0.13076923076923078,1125.0,170.0,900000.0,13080.0,1530.0,1090.0,900000.0
2021S05075350377.08,5350377.08,5350377.08,4912.0,1737.0,1670.0,84000.0,75500.0,0.19883040935672514,1370.0,340.0,800000.0,16080.0,1140.0,1340.0,800000.0
2021S05075350377.09,5350377.09,5350377.09,5506.0,2998.0,2735.0,70500.0,63200.0,0.41544117647058826,1590.0,1130.0,520000.0,22080.0,1740.0,1840.0,520000.0
2021S05075350378.02,5350378.02,5350378.02,2970.0,943.0,900.0,87000.0,81000.0,0.37158469945355194,570.0,340.0,950000.0,15720.0,1350.0,1310.0,950000.0
2021S05075350378.03,5350378.03,5350378.03,7948.0,2886.0,2685.0,91000.0,81000.0,0.22160148975791433,2090.0,595.0,650000.0,17040.0,1820.0,1420.0,650000.0
2021S05075350378.04,5350378.04,5350378.04,5958.0,1805.0,1735.0,86000.0,78000.0,0.29971181556195964,1210.0,520.0,800000.0,16800.0,1680.0,1400.0,800000.0
2021S05075350378.05,5350378.05,5350378.05,3905.0,1246.0,1195.0,92000.0,86000.0,0.3670886075949367,745.0,435.0,700000.0,15480.0,1640.0,1290.0,700000.0
2021S05075350378.06,5350378.06,5350378.06,5763.0,1733.0,1645.0,93000.0,85000.0,0.22560975609756098,1275.0,370.0,700000.0,14520.0,1820.0,1210.0,700000.0
2021S05075350378.07,5350378.07,5350378.07,6694.0,2292.0,2205.0,81000.0,74000.0,0.2853881278538813,1570.0,625.0,700000.0,17040.0,1380.0,1420.0,700000.0
2021S05075350378.08,5350378.08,5350378.08,6275.0,2167.0,2045.0,84000.0,76500.0,0.28078817733990147,1455.0,570.0,850000.0,17280.0,1140.0,1440.0,850000.0
2021S05075350378.11,5350378.11,5350378.11,5633.0,1801.0,1735.0,85000.0,78000.0,0.2622478386167147,1280.0,455.0,616000.0,16200.0,1800.0,1350.0,616000.0
2021S05075350378.12,5350378.12,5350378.12,5300.0,1991.0,1880.0,70000.0,64500.0,0.47883597883597884,985.0,905.0,650000.0,15360.0,1570.0,1280.0,650000.0
2021S05075350378.14,5350378.14,5350378.14,3707.0,1183.0,1145.0,86000.0,78500.0,0.4469026548672566,625.0,505.0,750000.0,19200.0,1290.0,1600.0,750000.0
2021S05075350378.16,5350378.16,5350378.16,5695.0,2005.0,1885.0,83000.0,74000.0,0.1675531914893617,1565.0,315.0,600000.0,15480.0,1600.0,1290.0,600000.0
2021S05075350378.17,5350378.17,5350378.17,3265.0,963.0,920.0,100000.0,90000.0,0.32432432432432434,625.0,300.0,755000.0,14400.0,1680.0,1200.0,755000.0
2021S05075350378.18,5350378.18,5350378.18,2587.0,1112.0,1080.0,56800.0,54000.0,0.228310502283105,845.0,250.0,492000.0,17400.0,1080.0,1450.0,492000.0
2021S05075350378.19,5350378.19,5350378.19,4808.0,1433.0,1390.0,96000.0,86000.0,0.07220216606498195,1280.0,100.0,900000.0,14520.0,1460.0,1210.0,900000.0
2021S05075350378.20,5350378.20,5350378.20,1918.0,772.0,760.0,60800.0,57200.0,0.1390728476821192,645.0,105.0,452000.0,18000.0,1270.0,1500.0,452000.0
2021S05075350378.21,5350378.21,5350378.21,3612.0,1062.0,1040.0,92000.0,83000.0,0.07246376811594203,955.0,75.0,900000.0,16440.0,1110.0,1370.0,900000.0
2021S05075350378.22,5350378.22,5350378.22,3114.0,890.0,865.0,93000.0,86000.0,0.06857142857142857,810.0,60.0,1000000.0,25920.0,920.0,2160.0,1000000.0
2021S05075350378.23,5350378.23,5350378.23,3840.0,1325.0,1285.0,91000.0,82000.0,0.138996138996139,1120.0,180.0,900000.0,9600.0,1080.0,800.0,900000.0
2021S05075350378.24,5350378.24,5350378.24,5820.0,2199.0,2130.0,68500.0,63200.0,0.1705607476635514,1780.0,365.0,600000.0,14400.0,1040.0,1200.0,600000.0
2021S05075350378.25,5350378.25,5350378.25,7612.0,1901.0,1860.0,121000.0,108000.0,0.1226158038147139,1610.0,225.0,950000.0,25680.0,2200.0,2140.0,950000.0
2021S05075350378.26,5350378.26,5350378.26,4867.0,1234.0,1210.0,126000.0,112000.0,0.11290322580645161,1100.0,140.0,1000000.0,23760.0,2300.0,1980.0,1000000.0
2021S05075350378.27,5350378.27,5350378.27,5547.0,1565.0,1525.0,111000.0,98000.0,0.16393442622950818,1275.0,250.0,800000.0,22800.0,2080.0,1900.0,800000.0
2021S05075350378.28,5350378.28,5350378.28,6946.0,2017.0,1930.0,111000.0,99000.0,0.20725388601036268,1535.0,400.0,900000.0,14400.0,1720.0,1200.0,900000.0
2021S05075350400.02,5350400.02,5350400.02,5883.0,1914.0,1880.0,140000.0,117000.0,0.0456989247311828,1780.0,85.0,1200000.0,20400.0,1800.0,1700.0,1200000.0
2021S05075350400.03,5350400.03,5350400.03,2848.0,968.0,940.0,125000.0,109000.0,0.1,860.0,95.0,1200000.0,18360.0,1250.0,1530.0,1200000.0
2021S05075350400.04,5350400.04,5350400.04,1975.0,753.0,725.0,97000.0,84000.0,0.2978723404255319,495.0,210.0,1110000.0,17520.0,1140.0,1460.0,1110000.0
2021S05075350400.06,5350400.06,5350400.06,3026.0,1049.0,1030.0,131000.0,111000.0,0.1073170731707317,920.0,110.0,1000000.0,22800.0,1590.0,1900.0,1000000.0
2021S05075350400.07,5350400.07,5350400.07,3425.0,1213.0,1175.0,128000.0,108000.0,0.11864406779661017,1040.0,140.0,1200000.0,21600.0,1470.0,1800.0,1200000.0
2021S05075350400.08,5350400.08,5350400.08,3061.0,1490.0,1430.0,59600.0,54800.0,0.4946236559139785,710.0,690.0,1000000.0,13920.0,1450.0,1160.0,1000000.0
2021S05075350400.11,5350400.11,5350400.11,5933.0,1642.0,1555.0,112000.0,100000.0,0.1346153846153846,1345.0,210.0,1000000.0,15600.0,1860.0,1300.0,1000000.0
2021S05075350400.12,5350400.12,5350400.12,6620.0,2233.0,2195.0,106000.0,93000.0,0.12276785714285714,1965.0,275.0,1000000.0,18600.0,1270.0,1550.0,1000000.0
2021S05075350400.13,5350400.13,5350400.13,6377.0,1710.0,1650.0,105000.0,95000.0,0.2,1325.0,330.0,1000000.0,18600.0,2080.0,1550.0,1000000.0
2021S05075350400.14,5350400.14,5350400.14,5604.0,1595.0,1500.0,102000.0,92000.0,0.17391304347826086,1235.0,260.0,1200000.0,12000.0,1590.0,1000.0,1200000.0
2021S05075350400.15,5350400.15,5350400.15,4559.0,1604.0,1560.0,130000.0,111000.0,0.07523510971786834,1475.0,120.0,1100000.0,24720.0,1570.0,2060.0,1100000.0
2021S05075350400.16,5350400.16,5350400.16,5203.0,1481.0,1455.0,148000.0,127000.0,0.054982817869415807,1375.0,80.0,1200000.0,32160.0,1740.0,2680.0,1200000.0
2021S05075350400.17,5350400.17,5350400.17,4371.0,1275.0,1160.0,94000.0,85000.0,0.2584745762711864,875.0,305.0,1000000.0,13200.0,2060.0,1100.0,1000000.0
