ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value,population_2016,occupied_dwellings_2016,median_household_income_2016,renter_share_2016,home_price_2016,annual_rent_2016,units_2021,units_2016,delta_units,income_growth,rent_growth,home_price_growth,renter_share_change,dev_occurred
2021S05075350620.09,5350620.09,5350620.09,6174.0,1870.0,1830.0,127000.0,108000.0,0.14945652173913043,1565.0,275.0,890000.0,26880.0,2340.0,2240.0,890000.0,5278.0,1550.0,109056.0,0.1282051282051282,574055.0,21612.0,1870.0,1550.0,320.0,0.16453931924882628,0.24375347029428096,0.5503740930747054,0.02125139353400224,1
2021S05075350620.13,5350620.13,5350620.13,2419.0,892.0,820.0,118000.0,102000.0,0.13580246913580246,700.0,110.0,1500000.0,22800.0,1090.0,1900.0,1500000.0,2369.0,822.0,98304.0,0.16265060240963855,849733.0,16884.0,892.0,822.0,70.0,0.20035807291666666,0.3503909026297086,0.7652603817905154,-0.02684813327383609,1
2021S05075350621.00,5350621.00,5350621.00,6057.0,2225.0,2165.0,116000.0,98000.0,0.11316397228637413,1915.0,245.0,900000.0,15840.0,1580.0,1320.0,900000.0,5583.0,1985.0,104576.0,0.0654911838790932,551644.0,7800.0,2225.0,1985.0,240.0,0.10924112607099143,1.0307692307692307,0.6314869734828984,0.04767278840728094,1
2021S05075350622.00,5350622.00,5350622.00,6203.0,2345.0,2270.0,108000.0,93000.0,0.24724061810154527,1710.0,560.0,850000.0,19080.0,1720.0,1590.0,850000.0,6042.0,2267.0,90304.0,0.2185430463576159,501095.0,16404.0,2345.0,2267.0,78.0,0.1959603118355776,0.16313094367227504,0.6962851355531386,0.028697571743929368,1
2021S05075350623.00,5350623.00,5350623.00,3572.0,1784.0,1705.0,74000.0,64500.0,0.44970414201183434,930.0,760.0,800000.0,16440.0,1140.0,1370.0,800000.0,3604.0,1720.0,64000.0,0.47337278106508873,480721.0,14484.0,1784.0,1720.0,64.0,0.15625,0.13504556752278377,0.6641669492283466,-0.023668639053254392,1
2021S05075350624.00,5350624.00,5350624.00,5288.0,1992.0,1970.0,108000.0,93000.0,0.21158690176322417,1560.0,420.0,900000.0,13560.0,1600.0,1130.0,900000.0,5280.0,1976.0,91819.0,0.2103960396039604,549318.0,12372.0,1992.0,1976.0,16.0,0.1762271425304131,0.09602327837051407,0.6383952464692583,0.0011908621592637836,1
2021S05075350625.00,5350625.00,5350625.00,1457.0,182.0,165.0,105000.0,90000.0,0.3225806451612903,105.0,50.0,1500000.0,14520.0,1660.0,1210.0,1500000.0,880.0,172.0,80640.0,0.3125,751214.0,12444.0,182.0,172.0,10.0,0.3020833333333333,0.16682738669238187,0.9967678983618516,0.010080645161290314,1
2021S05075350626.00,5350626.00,5350626.00,5927.0,2106.0,2020.0,143000.0,120000.0,0.08866995073891626,1850.0,180.0,1500000.0,15480.0,1820.0,1290.0,1500000.0,5841.0,2029.0,123861.0,0.07673267326732673,848608.0,18924.0,2106.0,2029.0,77.0,0.1545199861134659,-0.18199112238427395,0.7676005882574758,0.011937277471589527,1
2021S05075350630.00,5350630.00,5350630.00,3352.0,1128.0,1055.0,124000.0,105000.0,0.17703349282296652,855.0,185.0,1200000.0,20400.0,1340.0,1700.0,1200000.0,3315.0,1092.0,102144.0,0.14883720930232558,700247.0,19236.0,1128.0,1092.0,36.0,0.21397243107769423,0.06051154086088584,0.7136810296938081,0.028196283520640936,1
2021S05075350631.02,5350631.02,5350631.02,5911.0,1728.0,1715.0,162000.0,134000.0,0.0469208211143695,1625.0,80.0,1000000.0,31200.0,2340.0,2600.0,1000000.0,4903.0,1441.0,139456.0,0.03424657534246575,647978.0,23304.0,1728.0,1441.0,287.0,0.16165672326755393,0.3388259526261586,0.5432622712499499,0.01267424577190375,1
2021S05075350631.03,5350631.03,5350631.03,4968.0,1399.0,1395.0,194000.0,157000.0,0.024822695035460994,1380.0,35.0,1200000.0,26400.0,2400.0,2200.0,1200000.0,4827.0,1321.0,157952.0,0.014925373134328358,698456.0,0.0,1399.0,1321.0,78.0,0.22822123176661263,26400.0,0.7180752975133724,0.009897321901132636,1
2021S05075350631.04,5350631.04,5350631.04,5650.0,1732.0,1720.0,164000.0,135000.0,0.03216374269005848,1650.0,55.0,1000000.0,29040.0,2280.0,2420.0,1000000.0,5440.0,1638.0,144384.0,0.021806853582554516,647901.0,21012.0,1732.0,1638.0,94.0,0.1358599290780142,0.38206739006282125,0.5434456807444347,0.010356889107503962,1
2021S05075350632.00,5350632.00,5350632.00,4412.0,1739.0,1715.0,112000.0,96000.0,0.16279069767441862,1435.0,280.0,820000.0,15000.0,1500.0,1250.0,820000.0,4353.0,1674.0,93550.0,0.16265060240963855,500587.0,12048.0,1739.0,1674.0,65.0,0.19722073757349012,0.2450199203187251,0.6380768977220743,0.00014009526478006573,1
2021S05075350633.00,5350633.00,5350633.00,3736.0,1521.0,1490.0,100000.0,86000.0,0.20860927152317882,1190.0,315.0,700000.0,16080.0,1920.0,1340.0,700000.0,3379.0,1386.0,81152.0,0.2049469964664311,370552.0,14688.0,1521.0,1386.0,135.0,0.23225552050473186,0.09477124183006536,0.8890735983073901,0.0036622750567477103,1
2021S05075350634.01,5350634.01,5350634.01,4381.0,1463.0,1445.0,149000.0,125000.0,0.055944055944055944,1350.0,80.0,1000000.0,12840.0,2000.0,1070.0,1000000.0,4431.0,1469.0,130400.0,0.03741496598639456,649078.0,12132.0,1463.0,1469.0,-6.0,0.14263803680981596,0.058358061325420374,0.5406468868148359,0.018529089957661386,0
2021S05075350634.02,5350634.02,5350634.02,3595.0,1397.0,1375.0,111000.0,95000.0,0.1444043321299639,1190.0,200.0,800000.0,15840.0,1620.0,1320.0,800000.0,3666.0,1382.0,91443.0,0.12681159420289856,479801.0,13236.0,1397.0,1382.0,15.0,0.21387093599291362,0.19673617407071622,0.6673579254732691,0.01759273792706534,1
2021S05075350635.00,5350635.00,5350635.00,6022.0,2532.0,2450.0,101000.0,87000.0,0.3122448979591837,1680.0,765.0,900000.0,15600.0,1800.0,1300.0,900000.0,6066.0,2492.0,84736.0,0.3406813627254509,549741.0,12516.0,2532.0,2492.0,40.0,0.19193731117824772,0.2464046021093001,0.6371345779194202,-0.02843646476626721,1
2021S05075350636.00,5350636.00,5350636.00,3185.0,1133.0,1115.0,124000.0,103000.0,0.17488789237668162,920.0,195.0,850000.0,15000.0,1860.0,1250.0,850000.0,3064.0,1110.0,100718.0,0.19469026548672566,501201.0,12768.0,1133.0,1110.0,23.0,0.23116026926666533,0.17481203007518797,0.6959263848236535,-0.01980237311004404,1
2021S05075350637.00,5350637.00,5350637.00,7306.0,2564.0,2510.0,129000.0,109000.0,0.11976047904191617,2205.0,300.0,1200000.0,18360.0,1640.0,1530.0,1200000.0,7255.0,2249.0,121600.0,0.07829977628635347,756052.0,15432.0,2564.0,2249.0,315.0,0.06085526315789474,0.18973561430793157,0.5871924153365112,0.0414607027555627,1
2021S05075350638.00,5350638.00,5350638.00,6034.0,2361.0,2320.0,99000.0,86000.0,0.23768736616702354,1780.0,555.0,755000.0,14520.0,1700.0,1210.0,755000.0,6012.0,2297.0,82901.0,0.23529411764705882,424807.0,12768.0,2361.0,2297.0,64.0,0.19419548618231383,0.13721804511278196,0.777277681394139,0.0023932485199647247,1
2021S05075350639.00,5350639.00,5350639.00,4399.0,1555.0,1525.0,120000.0,103000.0,0.10963455149501661,1340.0,165.0,800000.0,13920.0,1900.0,1160.0,800000.0,4450.0,1527.0,102976.0,0.1111111111111111,450423.0,11676.0,1555.0,1527.0,28.0,0.16532007458048478,0.19218910585817062,0.7761082360359041,-0.0014765596160944972,1
2021S05075350800.01,5350800.01,5350800.01,3828.0,1886.0,1815.0,90000.0,77000.0,0.27445652173913043,1335.0,505.0,690000.0,23280.0,1840.0,1940.0,690000.0,3107.0,1404.0,77605.0,0.21942446043165467,399639.0,16452.0,1886.0,1404.0,482.0,0.15971909026480252,0.4150255288110868,0.7265582187924602,0.05503206130747576,1
2021S05075350800.02,5350800.02,5350800.02,4844.0,1923.0,1865.0,95000.0,82000.0,0.27520435967302453,1325.0,505.0,800000.0,18960.0,1550.0,1580.0,800000.0,4534.0,1768.0,77440.0,0.22752808988764045,449690.0,14484.0,1923.0,1768.0,155.0,0.22675619834710745,0.30903065451532724,0.7790033133936712,0.047676269785384084,1
2021S05075350801.01,5350801.01,5350801.01,3579.0,1402.0,1355.0,106000.0,91000.0,0.12915129151291513,1180.0,175.0,800000.0,18600.0,1760.0,1550.0,800000.0,3513.0,1376.0,85504.0,0.10507246376811594,500883.0,10956.0,1402.0,1376.0,26.0,0.23970808383233533,0.6976998904709748,0.5971793812127782,0.02407882774479919,1
2021S05075350801.02,5350801.02,5350801.02,6181.0,2111.0,2060.0,136000.0,113000.0,0.07506053268765134,1910.0,155.0,1000000.0,19200.0,1800.0,1600.0,1000000.0,5881.0,2001.0,116762.0,0.0575,601183.0,17076.0,2111.0,2001.0,110.0,0.16476250835031944,0.12438510189739986,0.6633870219217776,0.017560532687651335,1
2021S05075350802.01,5350802.01,5350802.01,4011.0,1328.0,1300.0,130000.0,111000.0,0.05019305019305019,1230.0,65.0,890000.0,25200.0,1450.0,2100.0,890000.0,3829.0,1267.0,109867.0,0.052,599346.0,20736.0,1328.0,1267.0,61.0,0.18324883723046956,0.2152777777777778,0.48495193093805583,-0.0018069498069498077,1
2021S05075350802.02,5350802.02,5350802.02,5373.0,1830.0,1800.0,143000.0,120000.0,0.08310249307479224,1660.0,150.0,1000000.0,24000.0,1620.0,2000.0,1000000.0,5675.0,1826.0,124032.0,0.06521739130434782,697506.0,14460.0,1830.0,1826.0,4.0,0.1529282765737874,0.6597510373443983,0.4336794235461774,0.017885101770444417,0
2021S05075350803.03,5350803.03,5350803.03,5633.0,1887.0,1820.0,136000.0,117000.0,0.14560439560439561,1555.0,265.0,1000000.0,18000.0,1860.0,1500.0,1000000.0,5375.0,1730.0,115917.0,0.12138728323699421,746457.0,11772.0,1887.0,1730.0,157.0,0.1732532760509675,0.5290519877675841,0.33966189613065456,0.0242171123674014,1
2021S05075350803.04,5350803.04,5350803.04,6258.0,1870.0,1845.0,151000.0,127000.0,0.09782608695652174,1660.0,180.0,1000000.0,21840.0,2260.0,1820.0,1000000.0,5923.0,1729.0,126304.0,0.0838150289017341,674024.0,16284.0,1870.0,1729.0,141.0,0.19552824930326831,0.34119380987472364,0.4836266957853133,0.01401105805478764,1
2021S05075350803.05,5350803.05,5350803.05,6850.0,2144.0,2130.0,143000.0,120000.0,0.0539906103286385,2010.0,115.0,900000.0,15600.0,2120.0,1300.0,900000.0,6831.0,2085.0,120768.0,0.026378896882494004,594444.0,25548.0,2144.0,2085.0,59.0,0.18408850026497087,-0.3893846876467825,0.5140198235662232,0.027611713446144496,1
2021S05075350803.06,5350803.06,5350803.06,5452.0,1745.0,1730.0,129000.0,111000.0,0.13005780346820808,1505.0,225.0,900000.0,15600.0,1920.0,1300.0,900000.0,5564.0,1725.0,114432.0,0.11304347826086956,600282.0,14880.0,1745.0,1725.0,20.0,0.12730704697986578,0.04838709677419355,0.49929533119433867,0.017014325207338518,1
2021S05075350804.01,5350804.01,5350804.01,7216.0,2330.0,2295.0,145000.0,123000.0,0.04357298474945534,2195.0,100.0,1000000.0,16800.0,1760.0,1400.0,1000000.0,7247.0,2270.0,129317.0,0.037444933920704845,649416.0,11988.0,2330.0,2270.0,60.0,0.12127562501449925,0.4014014014014014,0.5398450299961812,0.006128050828750495,1
2021S05075350804.05,5350804.05,5350804.05,7125.0,2271.0,2235.0,139000.0,118000.0,0.06935123042505593,2080.0,155.0,950000.0,15000.0,1980.0,1250.0,950000.0,6786.0,2177.0,118109.0,0.08486238532110092,601185.0,13200.0,2271.0,2177.0,94.0,0.17687898466670618,0.13636363636363635,0.5802124138160466,-0.015511154896044987,1
2021S05075350804.06,5350804.06,5350804.06,3011.0,1080.0,1065.0,114000.0,98000.0,0.1,950.0,105.0,800000.0,6720.0,1800.0,560.0,800000.0,3039.0,1071.0,99950.0,0.08755760368663594,474468.0,8652.0,1080.0,1071.0,9.0,0.14057028514257128,-0.22330097087378642,0.686098957147795,0.012442396313364065,0
2021S05075350804.07,5350804.07,5350804.07,3796.0,1419.0,1310.0,94000.0,83000.0,0.31153846153846154,895.0,405.0,650000.0,18720.0,1860.0,1560.0,650000.0,4148.0,1404.0,75200.0,0.30434782608695654,383698.0,18024.0,1419.0,1404.0,15.0,0.25,0.03861517976031957,0.6940406257004207,0.007190635451505001,1
2021S05075350804.08,5350804.08,5350804.08,3623.0,1176.0,1155.0,145000.0,121000.0,0.0423728813559322,1125.0,50.0,980000.0,21840.0,2000.0,1820.0,980000.0,3663.0,1163.0,122283.0,0.01702127659574468,599994.0,0.0,1176.0,1163.0,13.0,0.1857739833010312,21840.0,0.6333496668300016,0.02535160476018752,1
2021S05075350804.10,5350804.10,5350804.10,4860.0,2266.0,2220.0,81000.0,71500.0,0.24384787472035793,1690.0,545.0,645000.0,21360.0,1400.0,1780.0,645000.0,4955.0,2264.0,70302.0,0.24835164835164836,376732.0,18588.0,2266.0,2264.0,2.0,0.15217205769394895,0.14912846998063267,0.7120924158287589,-0.004503773631290425,0
2021S05075350804.11,5350804.11,5350804.11,5896.0,2204.0,2145.0,93000.0,82000.0,0.16783216783216784,1790.0,360.0,632000.0,22080.0,1940.0,1840.0,632000.0,5537.0,2012.0,73600.0,0.12935323383084577,348610.0,17148.0,2204.0,2012.0,192.0,0.26358695652173914,0.28761371588523443,0.8129141447462781,0.038478934001322074,1
2021S05075350804.12,5350804.12,5350804.12,8874.0,2700.0,2635.0,122000.0,105000.0,0.14922480620155038,2190.0,385.0,850000.0,25920.0,2440.0,2160.0,850000.0,6694.0,1988.0,99712.0,0.09319899244332494,549499.0,22692.0,2700.0,1988.0,712.0,0.2235237483953787,0.14225277630883132,0.5468635975679664,0.056025813758225435,1
2021S05075350804.13,5350804.13,5350804.13,4931.0,1425.0,1380.0,122000.0,105000.0,0.14084507042253522,1220.0,200.0,900000.0,15240.0,2120.0,1270.0,900000.0,5012.0,1358.0,99136.0,0.1037037037037037,551008.0,12012.0,1425.0,1358.0,67.0,0.23063266623628148,0.26873126873126874,0.6333701144085022,0.03714136671883152,1
2021S05075350805.04,5350805.04,5350805.04,8024.0,2507.0,2470.0,150000.0,126000.0,0.06097560975609756,2310.0,150.0,920000.0,24960.0,2280.0,2080.0,920000.0,7226.0,2245.0,128973.0,0.029213483146067417,599946.0,20808.0,2507.0,2245.0,262.0,0.16303412342118118,0.19953863898500576,0.5334713457544512,0.03176212661003014,1
2021S05075350805.06,5350805.06,5350805.06,6154.0,1935.0,1885.0,109000.0,95000.0,0.2393617021276596,1440.0,450.0,800000.0,14280.0,2020.0,1190.0,800000.0,6033.0,1821.0,88858.0,0.2,450535.0,13128.0,1935.0,1821.0,114.0,0.22667627000382634,0.08775137111517367,0.7756667073590288,0.039361702127659576,1
2021S05075350805.09,5350805.09,5350805.09,5648.0,1656.0,1620.0,125000.0,109000.0,0.07384615384615385,1495.0,120.0,800000.0,21360.0,2140.0,1780.0,800000.0,5667.0,1616.0,101120.0,0.07098765432098765,500025.0,21156.0,1656.0,1616.0,40.0,0.23615506329113925,0.009642654566080544,0.5999200039998001,0.0028584995251662026,1
2021S05075350805.10,5350805.10,5350805.10,6464.0,2068.0,2035.0,118000.0,101000.0,0.07785888077858881,1895.0,160.0,800000.0,21120.0,2020.0,1760.0,800000.0,6452.0,2030.0,98304.0,0.0812807881773399,449975.0,15060.0,2068.0,2030.0,38.0,0.20035807291666666,0.40239043824701193,0.7778765486971498,-0.0034219073987510895,1
2021S05075350805.16,5350805.16,5350805.16,7541.0,1897.0,1870.0,143000.0,122000.0,0.08021390374331551,1720.0,150.0,990000.0,26640.0,2540.0,2220.0,990000.0,7355.0,1797.0,113451.0,0.03888888888888889,648142.0,22152.0,1897.0,1797.0,100.0,0.26045605591841414,0.20260021668472372,0.5274430603170293,0.04132501485442662,1
2021S05075350805.17,5350805.17,5350805.17,5598.0,1502.0,1485.0,140000.0,119000.0,0.05723905723905724,1400.0,85.0,950000.0,25680.0,2340.0,2140.0,950000.0,5636.0,1483.0,113920.0,0.05723905723905724,600161.0,24048.0,1502.0,1483.0,19.0,0.22893258426966293,0.06786427145708583,0.5829085861960374,0.0,1
2021S05075350805.18,5350805.18,5350805.18,3011.0,959.0,940.0,123000.0,106000.0,0.11052631578947368,840.0,105.0,800000.0,17400.0,2040.0,1450.0,800000.0,3048.0,951.0,101803.0,0.10160427807486631,500175.0,11196.0,959.0,951.0,8.0,0.20821586790173177,0.5541264737406216,0.599440195931424,0.008922037714607367,0
2021S05075350805.19,5350805.19,5350805.19,1794.0,636.0,625.0,102000.0,90000.0,0.1322314049586777,520.0,80.0,800000.0,20880.0,1570.0,1740.0,800000.0,1853.0,630.0,89088.0,0.136,481111.0,17436.0,636.0,630.0,6.0,0.14493534482758622,0.19752236751548521,0.6628179359856665,-0.00376859504132232,0
2021S05075350805.20,5350805.20,5350805.20,4716.0,1444.0,1425.0,122000.0,104000.0,0.09407665505226481,1295.0,135.0,800000.0,24960.0,2120.0,2080.0,800000.0,4736.0,1409.0,98001.0,0.055944055944055944,474065.0,21612.0,1444.0,1409.0,35.0,0.24488525627289517,0.15491393670183232,0.6875323004229378,0.03813259910820887,1
2021S05075350805.21,5350805.21,5350805.21,1664.0,509.0,505.0,118000.0,102000.0,0.12380952380952381,455.0,65.0,760000.0,28080.0,2020.0,2340.0,760000.0,1679.0,509.0,94123.0,0.10377358490566038,459943.0,12012.0,509.0,509.0,0.0,0.2536786970241068,1.3376623376623376,0.6523786643127518,0.02003593890386343,0
2021S05075350806.00,5350806.00,5350806.00,4854.0,1599.0,1535.0,119000.0,102000.0,0.2236842105263158,1180.0,340.0,1000000.0,28800.0,2680.0,2400.0,1000000.0,1559.0,538.0,107776.0,0.20754716981132076,798762.0,19260.0,1599.0,538.0,1061.0,0.10414192399049882,0.4953271028037383,0.2519373730848488,0.016137040714995027,1
2021S05075350807.00,5350807.00,5350807.00,2375.0,889.0,840.0,126000.0,105000.0,0.2222222222222222,665.0,190.0,1110000.0,17160.0,2120.0,1430.0,1110000.0,2403.0,856.0,108885.0,0.2947976878612717,727622.0,14532.0,889.0,856.0,33.0,0.15718418514946964,0.18084227910817507,0.5255173702829217,-0.07257546563904949,1
2021S05075350810.01,5350810.01,5350810.01,4123.0,1799.0,1740.0,73500.0,66000.0,0.5014245014245015,870.0,880.0,552000.0,17160.0,1480.0,1430.0,552000.0,3888.0,1715.0,56688.0,0.5290697674418605,289940.0,13380.0,1799.0,1715.0,84.0,0.2965707027942422,0.2825112107623318,0.9038421742429468,-0.02764526601735906,1
2021S05075350810.02,5350810.02,5350810.02,2402.0,1010.0,980.0,94000.0,82000.0,0.23857868020304568,750.0,235.0,770000.0,9060.0,1660.0,755.0,770000.0,2404.0,992.0,79616.0,0.20304568527918782,450295.0,6132.0,1010.0,992.0,18.0,0.18066720257234728,0.4774951076320939,0.7099901175895802,0.035532994923857864,1
2021S05075350810.03,5350810.03,5350810.03,3147.0,1213.0,1190.0,111000.0,94000.0,0.0811965811965812,1075.0,95.0,800000.0,21600.0,1420.0,1800.0,800000.0,3092.0,1208.0,94976.0,0.06611570247933884,475045.0,16452.0,1213.0,1208.0,5.0,0.16871630727762804,0.31291028446389496,0.6840509846435601,0.015080878717242355,0
2021S05075350810.04,5350810.04,5350810.04,6306.0,2697.0,2610.0,92000.0,80000.0,0.36590038314176243,1655.0,955.0,740000.0,20640.0,1680.0,1720.0,740000.0,5479.0,2116.0,84787.0,0.23167848699763594,420789.0,12252.0,2697.0,2116.0,581.0,0.08507200396287166,0.6846229187071499,0.7586011041163149,0.1342218961441265,1
2021S05075350810.05,5350810.05,5350810.05,3642.0,1382.0,1365.0,119000.0,101000.0,0.10108303249097472,1250.0,140.0,800000.0,19080.0,1310.0,1590.0,800000.0,3602.0,1374.0,104141.0,0.08394160583941605,501369.0,14784.0,1382.0,1374.0,8.0,0.14268155673557964,0.2905844155844156,0.595631161878776,0.01714142665155867,0
2021S05075350811.00,5350811.00,5350811.00,3882.0,1671.0,1620.0,78500.0,69500.0,0.534375,750.0,855.0,700000.0,16200.0,1960.0,1350.0,700000.0,3752.0,1608.0,60992.0,0.5294117647058824,399727.0,13716.0,1671.0,1608.0,63.0,0.28705403987408185,0.18110236220472442,0.7511951907176648,0.004963235294117685,1
2021S05075350812.00,5350812.00,5350812.00,6203.0,2152.0,2115.0,106000.0,92000.0,0.12293144208037825,1855.0,260.0,700000.0,21600.0,1800.0,1800.0,700000.0,6159.0,2131.0,87008.0,0.12413793103448276,400183.0,13788.0,2152.0,2131.0,21.0,0.218278778962854,0.566579634464752,0.7491997411184383,-0.0012064889541045093,1
2021S05075350820.03,5350820.03,5350820.03,3884.0,1137.0,1110.0,141000.0,122000.0,0.08558558558558559,1015.0,95.0,1000000.0,18000.0,2080.0,1500.0,1000000.0,3888.0,1114.0,124635.0,0.04484304932735426,648082.0,11904.0,1137.0,1114.0,23.0,0.13130340594536044,0.5120967741935484,0.5430146185204958,0.04074253625823133,1
2021S05075350820.04,5350820.04,5350820.04,2704.0,768.0,750.0,133000.0,115000.0,0.059602649006622516,705.0,45.0,800000.0,19080.0,2060.0,1590.0,800000.0,2764.0,753.0,105387.0,0.06,500342.0,17916.0,768.0,753.0,15.0,0.2620152390712327,0.06496985934360348,0.5989063480579284,-0.00039735099337748214,1
2021S05075350820.05,5350820.05,5350820.05,2371.0,679.0,665.0,162000.0,136000.0,0.045112781954887216,640.0,30.0,1000000.0,21408.0,2440.0,,1000000.0,2229.0,624.0,137626.0,0.025,750949.0,0.0,679.0,624.0,55.0,0.17710316364640402,21408.0,0.3316483542823814,0.020112781954887214,1
2021S05075350820.06,5350820.06,5350820.06,1994.0,834.0,820.0,95000.0,83000.0,0.21739130434782608,625.0,175.0,750000.0,20160.0,1540.0,1680.0,750000.0,1927.0,814.0,74581.0,0.19745222929936307,449762.0,13788.0,834.0,814.0,20.0,0.27378286695002746,0.4621409921671018,0.667548614600611,0.019939075048463012,1
2021S05075350820.07,5350820.07,5350820.07,4088.0,1298.0,1275.0,141000.0,119000.0,0.16015625,1070.0,205.0,1000000.0,14280.0,2000.0,1190.0,1000000.0,4002.0,1262.0,123136.0,0.13671875,696708.0,10836.0,1298.0,1262.0,36.0,0.14507536382536382,0.3178294573643411,0.43532154073155466,0.0234375,1
2021S05075350830.00,5350830.00,5350830.00,4964.0,1790.0,1725.0,137000.0,115000.0,0.1037463976945245,1550.0,180.0,1200000.0,13560.0,1940.0,1130.0,1200000.0,4596.0,1588.0,112055.0,0.11598746081504702,848012.0,14400.0,1790.0,1588.0,202.0,0.2226138949622953,-0.058333333333333334,0.4150743149861087,-0.012241063120522519,1
2021S05075350831.01,5350831.01,5350831.01,5660.0,2112.0,2060.0,122000.0,103000.0,0.1407766990291262,1765.0,290.0,900000.0,14400.0,1720.0,1200.0,900000.0,5750.0,2031.0,105309.0,0.1330049261083744,571804.0,11904.0,2112.0,2031.0,81.0,0.15849547522054144,0.20967741935483872,0.5739659044008086,0.007771772920751818,1
2021S05075350831.02,5350831.02,5350831.02,6904.0,2900.0,2810.0,100000.0,86000.0,0.23707664884135474,2140.0,665.0,850000.0,17400.0,1480.0,1450.0,850000.0,6780.0,2627.0,86720.0,0.2,549917.0,13188.0,2900.0,2627.0,273.0,0.15313653136531366,0.31938125568698816,0.5456878037958456,0.037076648841354726,1
